,year,subject,content
25,2014,post doctoral position in embodied  neural computation at the university of southern denmark in odense," the embodied ai and neurorobotics lab, part of centre for biorobotics at the maersk mc-kinney moller institute at the university of southern denmark, invites applications for a position as postdoc in embodied neural computation. the position is available starting from march 2015, or as soon as possible thereafter, for up to two years. description the recently established embodied ai and neurobotics lab aims to 1) develop modular bio-inspired robots and their modular neural mechanisms towards embodied autonomous locomotion systems with adaptivity, energy efficiency, and versatility; 2) understand complex dynamical interactions between physical and computational components in embodied neural closed-loop systems. recent developments of our embodied (neuro) robotic systems include locokit robots (http://locokit.sdu.dk/) and amos hexapod walking robots (http://manoonpong.com/amosii.html). to further this vision, we are recruiting one highly motivated postdoctoral scientist in the fields of machine learning, computational neuroscience, embodied ai, and robotics, to work on neural predictive control for goal-directed learning and multi- scale adaptation. the predictive control will be used for autonomous acoustic navigation and communication of walking robots in complex environments. the successful candidate will be expected to have 1) a phd degree in electrical engineering and computer science, computational neuroscience, artificial intelligence, physics of complex systems, or a quantitative field, 2) articles published in international peer-reviewed journals documenting experience with embodied neural computation, and 3) strong background on reinforcement learning (such as continuous time actor-critic), artificial neural networks (in particular reservoir computing), nonlinear dynamic systems and robotics (e.g., walking robots), and 4) good programming skills (e.g., c, c++). additionally, the candidate should have excellent writing skills and be able to work independently. the successful candidate for the position will be affiliated to centre for biorobotics at the maersk mc-kinney moller institute, the university of southern denmark. applicants should provide a covering letter explaining their approach to the problem of predictive control alluded to above, and at most three articles illustrating their publication record and research interests, in addition to standard items such as cv, full publication list, etc. (see below). applications will be considered continuously until the position is filled. contact information: further information is available from assoc. prof. poramate manoonpong, the maersk mc-kinney moller institute, tel: +4565508698,  email: poma at mmmi.sdu.dk<mailto:poma at mmmi.sdu.dk>, website: www.sdu.dk/staff/poma<http://www.sdu.dk/staff/poma> , www.manoonpong.com<http://www.manoonpong.com> an application must include:   *   application   *   curriculum vitae   *   certificates/diplomas (master's degree certificate and the latest certificate)   *   information on previous teaching experience, please attach as teaching portfolio   *   list of publications indicating the publications attached   *   examples of the most relevant publications. please attach one pdf-file for each publication, a possible co-author statement must be a part of this pdf-file the university encourages all interested persons to apply, regardless of age, gender, religious affiliation or ethnic background. the full posting can be accessed at https://ssl1.peoplexs.com/peoplexs22/candidatesportalnologin/vacancy.cfm?portalid=4066&vacatureid=696811&vacancy=post%20doctoral%20position%20in%20embodied%20neural%20computation#top please apply online at: https://ssl1.peoplexs.com/peoplexs22/candidatesportalnologin/applicationform.cfm?portalid=4066&vacatureid=696811"
26,2015,post-doctoral position on visually 	guided manipulation," the icub facility at iit (istituto italiano di tecnologia, http://www.iit.it) invite applications for the following post-doctoral position. this position is funded by the eu walk-man project (http://walk-man.eu), whose goal is the development of a humanoid robot equipped with human levels of dexterous and powerful manipulation skills, robust balanced locomotion and physical sturdiness. in addition, the robot will have the sufficient cognitive ability to operate autonomously or through remote operation with minimal supervision. to improve grasp stability and tolerance to uncertainties, we aim to advance the state-of-the-art methods in visual servoing. the latter is a well-known technique in robotics, but it is made challenging in this context because the visual appearance of the hand can significantly change in shape and undergo partial occlusions during manipulation. the project will therefore focus on building 3d model representations of the environment and the robot manipulator based on exteroceptive vision data during task execution. we are looking for a highly motivated researcher with strong enthusiasm to work with robotic platforms and skills to investigate and implement algorithms exploiting visual feedback to enhance object manipulation. the project will be carried out on the icub platform, a full-fledged humanoid endowed with moving cameras and articulated hands sporting tactile sensors. tasks will be: * to develop and implement methods for object and manipulator tracking for visual servoing in single and stereo-camera real-time video streams; * monitor, evaluate and extend state-of-the-art methods and verify their applicability; * test and verify functionality under real world conditions on the icub and the walk-man robots. we seek a candidate with the following additional skills: * phd in robotics and/or computer science areas; * hands-on experience in and in-depth knowledge of computer vision and stereo vision; * excellent c/c++ and matlab programming skills; * strong research and problem solving skills, ability to analyze, improve and propose new algorithms; * excellent communication, teamwork and technical writing skills. the position will be funded by the fp7 eu grant walk-man ict 2013.10 cognitive systems and robotics (ga 611832). an internationally experience-related competitive salary will be offered. interested applicants should submit their cv and a list of publications to the following email address: jobpost.walkman at icub.iit.it with at least the names of 2 referees.  the official call is available here: http://goo.gl/lyzxto. please apply before february 28th, 2015. the istituto italiano di tecnologia (http://www.iit.it) is a private foundation with the objective of promoting italy's technological development and higher education in science and technology. research at iit is carried out in highly innovative scientific fields with state-of-the-art technology. within iit the icub facility department (http://www.iit.it/icub) is looking for a post-doctoral researcher. -- istituto italiano di tecnologia lorenzo natale, phd lorenzo.natale at iit.it via morego, 30 16163 genova ph: +39 010 71781946 fax: +39 010 7170205 www.iit.it"
27,2015,postdoc position at the italian 	institute of technology," dear roboticists, this may be of interest. best,   ------------------------------------------- post-doctoral position on processing of graphene, two-dimensional (2d) crystals and hybrid systems for structural materials with applications to robotics see also: http://goo.gl/lwmn0g fondazione istituto italiano di tecnologia - iit (www.iit.it) is opening in 2015 a post-doctoral position regarding processing of graphene, 2d crystals and hybrid systems for the development of new structural materials with applications to robotics. iit was established in 2003 and successfully created a large-scale infrastructure in genova and a network of 10 state-of-the-art laboratories countrywide with an international staff of about 1100 people from more than 50 countries. iit's research endeavour focuses on high-tech and innovation, representing the forefront of technology with possible application from medicine to industry, computer science, robotics, life sciences and nano-biotechnologies. a post-doctoral position is currently available to work on the production and processing of graphene, 2d crystals and hybrid structures with the goal of obtaining new materials to be applied to the design and construction of robotic structures. in particular, these new materials will form the links of the robotic arms and torso. they will house the actuators (typically electric motors) and be subject to interaction forces with the environment. this is an ambitious frontier research program, with a strong interdisciplinary nature, across engineering, physical, chemical and soft matter sciences and will require the optimization and implementation of inks based on graphene and 2d crystals and their coating on various polymers such as abs to be tested in the realization of practical joint/link robotic structures. this research activity will be carried out jointly between icub facility (http://www.iit.it/icub) and iit graphene labs (http://graphene.iit.it). the successful candidate will have a phd in physics, chemistry, material science or electrical or mechanical engineering. proven expertise in preparation and optimisation of inks based on graphene and 2d crystals, as well as roll to roll manufacturing and material testing will be considered a plus. salary and benefits are in line with international standards. the closing date for applications is january 21, 2015 february 22, 2015 and applications, including a cover letter, cv and the names of two referees should be sent by e-mail to: applications-robot-graphene-bc69802 at icub.iit.it quoting ""robot-graphene post doc - bc69802"" in the subject line. ------------------------------------------- giorgio metta <giorgio.metta at iit.it> istituto italiano di tecnologia via morego, 30                             16163 genoa, italy                          ph: +39 010 7178-1411 fax: +39 010 7178-1205 url: http://pasa.liralab.it "
28,2015,two open tenure-track assistant  professor positions at aalborg university copenhagen," the robotics, vision and machine intelligence lab (rvmi)  at aalborg university copenhagen (www.aau.dk<http://www.aau.dk/>) will open two new assistant professor positions, starting july  1st, 2015. we are looking for two new colleagues who have a strong interest in actively acquiring research funding, team spirit, and experience in giving classes at the bachelor and/or master level. our robotics lab is located on the aau campus in the harbor area of copenhagen. copenhagen is the capital of denmark, a very innovative and creative city and the world's capital for biking. you should have demonstrated research excellence within or close to the area of robotics for manufacturing, and you should ideally have a strong background in manufacturing or mechatronics. we are concerned with bringing advanced robot technology and concepts such as learning by demonstration and highly flexible, autonomous and mobile robots into the factory halls. our interest focuses not only the individual robots but also their integration into the mes, use-case dependent tool construction and plug and produce, etc. you must be familiar with manufacturing and automation concepts such as statistical quality control, the different types of automation and automation technologies, rapid prototyping, virtualisation technologies. expertise in computer vision and machine learning is an asset. furthermore, you should have experience in areas like control, robotic actuators, tool construction. you will participate in our running eu projects stamina and carlos (both on mobile manipulators for manufacturing tasks) as well as in the national project mini-picker (bin-picking). very important: you must have a strong interest in teaching. the teaching will be initially focused mostly on the bachelor educations manufacturing and operations engineering (see also this link) and sustainable design. within the sustainable design bachelor education, we have to take care of two types of classes: profile 1 will focus on the area of materials and processes (tooling, forming & joining). the core teaching profile lies in the area of materials, material properties and processing possibilities. profile 2 will be on the topic ?product design in the focus of manufacturing?. together with the profile for position 1 above this position closes the triangle: materials, processes, design in the focus of manufacturing. the position is offered initially for a four-year period but are expected to be turned into permanent ones. please feel free to contact us for any question you might have volker kr?ger: vok at m-tech.aau.dk<http://m-tech.aau.dk/> lazaros nalpantidis: lanalpa at m-tech.aau.dk<http://m-tech.aau.dk/> note that this is not the official advertisement. for an official application you will have to go through the official web-site as soon as the official advertisement is up. please fined further information (and the link to the official site)  http://homes.m-tech.aau.dk/vok/openpositions --- prof. dr. volker krueger lab for robotics, vision and machine intelligence dept. of mechanical and production engineering aalborg university copenhagen a. c. meyers v?nge 15 2450 kbh. sv, denmark email: vok at rvmi.aau.dk web: www.rvmi.aau.dk phone: +45 9940 2495 mobile: +45 21 37 00 09"
29,2015,"postdoc - advanced actuation,  sensing and control for in-situ digital fabrication - eth zurich"," ======================================================================== post-doc position at the agile and dexterous robotics lab at eth z?rich ------------------------------------------------------------------------ advanced actuation, sensing and control for in-situ digital fabrication ======================================================================== **[background]** the successful candidate will take over a leading role in the nccr  digital fabrication (http://www.dfab.ch/): a large interdisciplinary  effort to rethink architecture - from the drawing board to the  construction site. at the adr lab (http://www.adrl.ethz.ch) we work on in-situ fabrication  which has the goal to take robotic mobile manipulation to the  construction site to enable completely novel processes in architecture. the successful candidate, in addition to his research work, will  coordinate the activities in research on in-situ robotic fabrication  within the nccr digital fabrication. outstanding leadership and  communication skills are therefore a must. **[research project brief]** a first in-situ fabricator (if) has been developed using standard  off-the-shelve technology (http://goo.gl/ae994b). to develop the next  generation if, this project aims at improving the state of the art of  in-situ fabricators, by working out a novel sensing, control and  hardware strategy and implementing it with industrial partners,  researchers in robotics, architecture, control theory, and  civil/materials engineering. **[dates]** - starting date: the position is open for immediate filling. - evaluation of candidates starts on receipt of applications but will continue until position is filled (see http://www.adrl.ethz.ch for updates). **[requirements]** - phd in robotics or closely related field - aptitude for interdisciplinary work(!) - leadership skills - outstanding team & communication skills - excellent academic track record in topics related to the project - very good english skills, written and spoken - excellent analytical skills & critical thinking - driven, independent personality - persistence! the position requires a very good understanding of articulated robots,  actuation systems, systems design, control aspects and sensing issues,  kinematics, dynamics, position/torque/force control requirements, choice  of actuation systems etc. the following experience is beneficial: - compliance, stiffness, impedance control - torque controlled robots - rigid body dynamics - motion planning and control - programming - simulators - signals and systems knowledge - control, mechanical and/or systems engineering background - unix/linux knowledge - working with real robots post-docs are expected, in addition to their research, to participate in teaching, supervision of bachelor's and master's projects, supervision of phd students, grant preparation and the general activities of the lab. **[how to apply]** please send your cv, a letter of motivation (incl. statement of research interests) and 3 reference letters to prof. dr. jonas buchli <buchlij (at) ethz (dot) ch> quoting [postdoc application s_15_1] in the subject. please send all documents in pdf or plain text format only. include a link to your phd thesis and 3 of your most relevant papers. for questions please contact jonas buchli  <buchlij (at) ethz (dot) ch>. **[what we offer]** we offer a contract of 1 year with possible extension up to 3 years in  an exciting research opportunity at the forefront of one of the most  dynamic engineering fields. a post-doc position at eth is a regular job with social benefits, an attractive salary and access to excellent facilities in one of the world's leading technical universities. zurich is regularly voted among the top cities in the world for quality of life. **[the adr lab @ ethz]** - information about the agile and dexterous robotics lab can be found at http://www.adrl.ethz.ch/ - adrl is located at the institute of robotics and intelligent systems: http://www.iris.ethz.ch/ and the dept. of mechanical engineering: http://www.mavt.ethz.ch/ - information about eth can be found at http://www.ethz.ch/ --  -------------------------------------------------------------- prof. dr. jonas buchli agile and dexterous robotics lab institute of robotics and intelligent systems eth z?rich http://www.adrl.ethz.ch +41 44 633 92 06 --------------------------------------------------------------"
30,2015,post-doc in 3d computer vision for 	robotics (volker krueger)," post-doc position in computer vision the national project mini-picker aims at developing a compact, easy to use and cheap bin-picking solution. partners are, among others, scape technologies, universal robots a/s and psa peugeot citroen. our aim in the project is the development of a novel industrial-strength camera that is able to take high-resolution and high precision 3d images for, e.g., bin-picking applications. a 3d camera prototype is already performing very well, but additional improvements are necessary such as the sub-sequent 3d image processing for model alignment and pose estimation. the outcome of this work should be a camera prototype that can be used as part of the compact bin-picking solution or as a stand-alone solution. we are looking for new member of our large research lab in copenhagen who has a)very good insight into 3d computer vision, object recognition, pose-estimation and model alignment all in 3d based on rgbd cameras. b) is highly committed and is able to push results towards perfection. the candidates should hold a phd degree in the area of 3d computer vision and robotics, excellent knowledge of matlab and/or c++, be fluent in english, and have proven ability to publish in scientific conferences and journals. the positions are financed through the danish high-tech foundation project mini-picker. you may obtain further information from volker kr?ger, phone: +45 99 40 24 95, email: vokatm-tech.aau.dk or visit our website rvmi.aau.dk"
31,2015,tenure track positions in mechanical  engineering (volker krueger)," the robotics, vision and machine intelligence lab (rvmi)  at aalborg university copenhagen (www.aau.dk) will open two new assistant professor positions, starting july  1st, 2015. rvmi is part of the department of mechanical and production engineering. we are looking for two new colleagues who have a strong interest in actively acquiring research funding, team spirit, and experience in giving classes at the bachelor and/or master level. our robotics lab is located on the aau campus in the harbor area of copenhagen. copenhagen is the capital of denmark, a very innovative and creative city and the world's capital for biking. denmark has one of the world?s best social systems with kindergarden, health insurance, etc. the quality of life in copenhagen is very high, with lots of young families. in terms of science, you should have demonstrated research excellence within or close to the area of mechanical engineering or mechatronics. we are concerned with bringing cognitive robot technology and concepts such as learning by demonstration and highly flexible, autonomous and mobile robots into the factory halls. our interest focuses not only the individual robots but also on the construction of mechanical parts, such as gripper, mobile platforms and use-case dependent tool construction, etc. you should have experience in areas like control, robotic actuators, tool construction. you will participate in our running eu projects stamina and carlos (both on mobile manipulators for manufacturing tasks) as well as in the national project mini-picker (bin-picking). naturally, you should also have a strong interest in teaching. the position is offered initially for a four-year period and are expected to be turned into permanent ones upon a good evaluation. please feel free to contact us for any question you might have volker kr?ger: vok at m-tech.aau.dk lazaros nalpantidis: lanalpa at m-tech.aau.dk or visit our website rvmi.aau.dk"
32,2015,tenure track position in manufacturing  engineering (volker krueger)," the robotics, vision and machine intelligence lab (rvmi)  at aalborg university copenhagen (www.aau.dk) will open a new assistant professor position, starting july  1st, 2015. rvmi is part of the department of mechanical and production engineering. we are looking for a new colleague who have a strong interest in actively acquiring research funding, team spirit, and experience in giving classes at the bachelor and/or master level. our robotics lab is located on the aau campus in the harbor area of copenhagen. copenhagen is the capital of denmark, a very innovative and creative city and the world's capital for biking. denmark has one of the world?s best social systems with kindergarden, health insurance, etc. the quality of life in copenhagen is very high, with lots of young families. in terms of science, you should have demonstrated research excellence within or close to the area of robotics for manufacturing. we are concerned with bringing cognitive robot technology and concepts such as robot skills, learning by demonstration and highly flexible robots into the factory halls. our interest focuses not only the individual robots but also their integration into the mes, use-case dependent tool construction and plug and produce, etc. you should be familiar with manufacturing and automation concepts such as statistical quality control, the different types of automation and automation technologies, rapid prototyping, virtualisation technologies. expertise in computer vision and machine learning is an asset. furthermore, you should ideally have experience in areas like control and process modeling. you will participate in our running eu projects stamina and carlos (both on mobile manipulators for manufacturing tasks) as well as in the national project mini-picker (bin-picking). naturally, you should also have a strong interest in teaching. the position is offered initially for a four-year period and are expected to be turned into permanent ones upon a good evaluation. please feel free to contact us for any question you might have volker kr?ger: vok at m-tech.aau.dk lazaros nalpantidis: lanalpa at m-tech.aau.dk for more information please visit rvmi.aau.dk"
33,2015,post-doctoral position on visually 	guided manipulation," the icub facility at iit (istituto italiano di tecnologia, http://www.iit.it) invite applications for the following post-doctoral position. this position is funded by the eu walk-man project (http://walk-man.eu), whose goal is the development of a humanoid robot equipped with human levels of dexterous and powerful manipulation skills, robust balanced locomotion and physical sturdiness. in addition, the robot will have the sufficient cognitive ability to operate autonomously or through remote operation with minimal supervision. to improve grasp stability and tolerance to uncertainties, we aim to advance the state-of-the-art methods in visual servoing. the latter is a well-known technique in robotics, but it is made challenging in this context because the visual appearance of the hand can significantly change in shape and undergo partial occlusions during manipulation. the project will therefore focus on building 3d model representations of the environment and the robot manipulator based on exteroceptive vision data during task execution. we are looking for a highly motivated researcher with strong enthusiasm to work with robotic platforms and skills to investigate and implement algorithms exploiting visual feedback to enhance object manipulation. the project will be carried out on the icub platform, a full-fledged humanoid endowed with moving cameras and articulated hands sporting tactile sensors. tasks will be: * to develop and implement methods for object and manipulator tracking for visual servoing in single and stereo-camera real-time video streams; * monitor, evaluate and extend state-of-the-art methods and verify their applicability; * test and verify functionality under real world conditions on the icub and the walk-man robots. we seek a candidate with the following additional skills: * phd in robotics and/or computer science areas; * hands-on experience in and in-depth knowledge of computer vision and stereo vision; * excellent c/c++ and matlab programming skills; * strong research and problem solving skills, ability to analyze, improve and propose new algorithms; * excellent communication, teamwork and technical writing skills. the position will be funded by the fp7 eu grant walk-man ict 2013.10 cognitive systems and robotics (ga 611832). an internationally experience-related competitive salary will be offered. interested applicants should submit their cv and a list of publications to the following email address: jobpost.walkman at icub.iit.it with at least the names of 2 referees.  the official call is available here: http://goo.gl/lyzxto.  the istituto italiano di tecnologia (http://www.iit.it) is a private foundation with the objective of promoting italy's technological development and higher education in science and technology. research at iit is carried out in highly innovative scientific fields with state-of-the-art technology. within iit the icub facility department (http://www.iit.it/icub) is looking for a post-doctoral researcher. -- istituto italiano di tecnologia lorenzo natale, phd lorenzo.natale at iit.it via morego, 30 16163 genova ph: +39 010 71781946 fax: +39 010 7170205 www.iit.it"
34,2015,"robotics faculty position: tenured:  university of edinburgh, uk  (application deadline: june 02, 2015)"," university of edinburgh faculty hire in robotics (reader/lecturer) ------------------------------------------------------------------ the school of informatics, university of edinburgh is recruiting a  tenured faculty in robotics and control (keywords: adaptive control,  humanoids, locomotion, high dof planning, machine learning) -- at  lecturer (us equivalent assistant professorship - but with tenure) or  where appropriate, at reader (associate professorship) level. applications are invited from leading researchers and rising stars with  a demonstrated track history of world class publications and hands-on  experience with real world platforms. we have made significant investments in establishing the edinburgh  centre for robotics (www.edinburgh-robotics.org) and the epsrc centre  for doctoral training (cdt) in robotics and autonomous systems, with  flagship hardware such as the nasa-uoe valkyrie humanoid platform  (http://valkyrie.inf.ed.ac.uk/) and over 65 fully funded phd  studentships in robotics over the next 8 years. we are particularly keen  on candidates who can exploit these unique facilities (e.g, with a  strong interest in real-time control on humanoid platforms) and  complement our existing strengths. edinburgh is an exciting place to live and work. there is a strong  tradition of excellence and leadership, with the school of informatics  being consistently ranked as one of the top departments in the country.  please follow the links for more details. university of edinburgh: www.ed.ac.uk school of informatics: www.inf.ed.ac.uk ipab: www.ipab.inf.ed.ac.uk deadline for application: june 02, 2015 interviews: late june - early july 2015 more details and application procedure from: http://goo.gl/u9twnq informal enquiries may be addressed to: prof. sethu vijayakumar (sethu.vijayakumar at ed.ac.uk <mailto:sethu.vijayakumar at ed.ac.uk>) --  ------------------------------------------------------------------ professor sethu vijayakumar frse        personal chair in robotics director, edinburgh centre for robotics   [edinburgh-robotics.org] director, ipab, school of informatics, the university of edinburgh 1.28 informatics forum, 10 crichton street, edinburgh eh8 9ab,  uk url: http://homepages.inf.ed.ac.uk/svijayak ph: +44(0)131 651 3444 slmc research group url: http://www.ipab.informatics.ed.ac.uk/slmc ------------------------------------------------------------------ adjunct faculty, department of computer science university of southern california, los angeles, ca, usa 90089-0781 ------------------------------------------------------------------ microsoft research & royal academy of engg. senior research fellow ------------------------------------------------------------------ the university of edinburgh is a charitable body, registered in scotland, with registration number sc005336."
35,2015,post-doc in 3d computer vision for 	robotics," postdoc in 3d computer vision for robotics (p21513) at the faculty of engineering and science, department of mechanical and manufacturing engineering a position as postdoc in 3d image processing for bin-picking in manufacturing is open for appointment from august 1, 2015 or soon thereafter for a period of 2 years. job description the national project mini-picker aims at developing a compact, easy to use and cheap bin-picking solution. partners are, among others, scape technologies, universal robots a/s and psa peugeot citroen. our aim in the project is the development of a novel industrial-strength camera that is able to take high-resolution and high precision 3d images for, e.g., bin-picking applications. a 3d camera prototype is already performing very well, but additional improvements are necessary such as the sub-sequent 3d image processing for model alignment and pose estimation. the outcome of this work should be a camera prototype that can be used as part of the compact bin-picking solution or as a stand-alone solution. we are looking for new member of our large research lab in copenhagen who has -- very good insight into 3d computer vision, object recognition, pose-estimation and model alignment all in 3d based on rgbd cameras. -- is highly committed and is able to push results towards perfection. the candidates should hold a phd degree in the area of 3d computer vision and robotics, excellent knowledge of matlab and/or c++, be fluent in english, and have proven ability to publish in scientific conferences and journals. the positions are financed through the danish high-tech foundation project mini-picker. you may obtain further information from professor, volker kr?ger, phone: +45 99 40 24 95, email: vok at m-tech.aau.dk qualification requirements: appointment as postdoc presupposes scientific qualifications at phd?level or similar scientific qualifications. the research potential of each applicant will be emphasized in the overall assessment. appointment as a postdoc cannot exceed a period of four years in total at aalborg university. the application must contain the following: ? a motivated text wherein the reasons for applying, qualifications in relation to the position, and intentions and visions for the position are stated. ? a current curriculum vitae. ? copies of relevant diplomas (master of science and phd). ? scientific qualifications. a complete list of publications must be attached with an indication of the works the applicant wishes to be considered. you may attach up to 5 publications. ? dissemination qualifications, including participation on committees or boards, participation in organisations and the like. ? additional qualifications in relation to the position. ? references/recommendations. ? personal data. the applications are only to be submitted online under http://www.vacancies.aau.dk/show-vacancy/?vacancy=737790 or vacancies.aau.dk->""academic vacancies""->""postdoc in 3d computer vision (p21513)"" an assessment committee will assess all candidates."
36,2015,tenure track positions in mechatronics," assistant professor in mechatronics (p21511) at the faculty of engineering and science, department of mechanical and manufacturing engineering a position as assistant professor in mechatronics is open for appointment from september 1, 2015 or soon hereafter. job description the department of mechanical and manufacturing engineering at aalborg university is in the process of building a new interdisciplinary research group that will span between product design, the manufacturing technology and product related services for the end-user as well as design and concept development for sustainability of end-user products, tools used for production and processes. the group will be located on the copenhagen campus of aalborg university. the focus of this research group will revolve around: ?       materials, material properties and selection of materials in a product/tool life perspective, ?       design processes taking into account sustainability concerns and multiple stakeholders, ?       design for sustainability approaches on manufacturing, processes and automation, ?       mechanics and mechatronics for the development of novel product designs and novel automation technologies (robots, grippers, etc.), ?       system integration aspects of products and automation technologies, and ?       design, product development and conceptual methods. our interest for the position on mechatronics focuses on the use of mechatronics within and for product and tool design in general, but we have a special interest in construction of robotic grippers, mobile platforms and use-case dependent tool construction etc. in particular. the use of force-torque, tactile and haptic sensory information is considered to be of particular importance. expertise in rapid prototyping and the facilitations of design for interactions with end-users and stakeholders around prototypes is an asset. teaching will primarily be in the area of robotics for manufacturing engineering and sustainable design, but also in other study programmes at the university. you may obtain further professional information from prof. volker kr?ger, 0045-9940-2495; vok at m-tech.aau.dk. qualification requirements: appointment as an assistant professor presupposes scientific qualifications at phd?level or similar scientific qualifications. the research potential of each applicant will be emphasized in the overall assessment. appointment as an assistant professor cannot exceed a period of four years in total at aalborg university in a temporary position (appointment at assistant professor level cannot exceed a period of eight years in total in denmark). the application must contain the following: a statement outlining your reasons for applying, and intentions and visions with, the position. your curriculum vitae, including personal data, educational background, scientific qualifications, dissemination skills, participation in committees and boards, and additional qualifications relevant for the position. copies of relevant diplomas (master of science and phd). a complete list of publications. publications you wish to be considered by the assessment committee. you may attach up to 5 publications. a specification of your teaching qualifications relative to the teaching portfolio. if this is not enclosed you must include an explanation for its absence. references/recommendations. an assessment committee will assess all candidates. the applications are only to be submitted online via http://www.vacancies.aau.dk/show-vacancy/?vacancy=734377 or vacancies.aau.dk -->""academic vacancies""-->""assistant professor in mechatronics (p21511)"""
37,2015,"a postdoc position in autonomous robot  navigation at nanyang technological university, singapore"," a postdoctoral research fellow position is available in the area of autonomous single/multi-robot navigation and perception for search and rescue missions in unstructured/semi-structured 3d environments. the successful candidate will work with prof. danwei wang (http://goo.gl/ujjb9u) and a group of research fellows, research associates and phd/masters/bachelors students in the st engineering - ntu corporate laboratory at nanyang technological university, singapore (http://goo.gl/ouccvy). it is expected that the researcher would be genuinely excited about validating research results in field experiments using real robotic systems. the applicant must     - have completed/near completion of his/her ph.d in a related field of research (mobile robotics, electrical/electronic/computer/mechanical engineering, computer science).     - have extensive knowledge in at least one of the following research areas (for single or multiple robots) : slam, probabilistic mapping, path and motion planning, trajectory planning and control, vision for robot navigation, machine learning for robot navigation.     - be willing to collaborate with other team members and help and guide junior researchers on a regular basis.     - be willing to apply his/her knowledge to other research topics outside of his/her core interests.     - be comfortable with software development for robotic systems. preference will be given to applicants with following skills     - extensive c/c++/python and/or matlab programming skills.     - experience in robotic software development using ros.     - experience with standard open-source robotics related software libraries such as ompl, pcl, opencv, etc,.     - hands on experience with implementing/deploying algorithms on actual robotic systems and conducting field experiments.     - good verbal and written communication skills in english. you can send in your cv and a cover letter including a description of past experiences to prof danwei wang at edwwang at ntu.edu.sg as soon as possible. initial contract is for one year with a possibility of extension up to a maximum of three years. an attractive remuneration based on the experiences and qualifications and a standard benefit package competitive with the industry will be provided for the successful applicant."
38,2015,"phd openings in autonomy for aerial  robotics at the university of nevada, reno"," ** abstract ** the recently established ?agile robotics & autonomy lab? (aerial) at the university of nevada, reno (unr) is opening phd positions in the field of advanced navigational and operational autonomy for aerial robotics. the main focus of the envisaged research efforts will be related with leveraging the currently achieved autonomy levels towards enabling what we call autonomous aerial service robotic co?workers, a new class of robots that simultaneously perceive their environment, decide their actions, collaborate with other robots, plan and actuate themselves so that useful work tasks take place for the benefit of our societies. we explicitly aim to contribute into closing the ?perception?navigation?action loops? and through that not only improve the individual modules (perception, path planning and control) but further exploit them through their tight combination. phd candidates with path planning/control or robotic perception background are equally welcome to apply. the salaries are competitive by international and national standards.  download the detailed call from http://www.kostas-alexis.com/positions or https://goo.gl/gth1vd ** working environment and conditions ** the student will be based at the computer science & engineering department of the university of nevada, reno and will have access to a number of robotic unmanned aerial vehicles and all the required hardware components and software tools, laboratory infrastructure for safe testing and ground-truth analysis as well as access to large field?testing areas. interdisciplinary research is encouraged across laboratories, including the computer vision laboratory, the human-robot interaction team, the human + team, the socially assistive robotics team and the group of researchers under the nevada advanced autonomous systems innovation center (naasic). the research group collaborates with leading national and international laboratories. the phd salaries are competitive by international and national standards (1800 $ /month, tuition waiver and fringe benefits) while a highly integrated, open to different cultures and experiences and top?notch environment is to be expected. ** requirements ** the ideal candidate holds (or is about to obtain) a first-class honor undergraduate/postgraduate degree (or equivalent) in computer science, electrical/electronic engineering, mechanical engineering, aerospace engineering, mathematics or has authored publications in recognized conferences/journals. good programming skills are necessary. we seek for highly autonomous researchers but also good team players. collegiality and interpersonal skills are essential. experience with robotics?related projects will be highly valued, so make sure to mention these in your application. excellent english language skills are highly desired. as 2+ positions are to be fulfilled, applicants adept in both control/path-planning as well as robotic vision are equally encouraged to submit their application. ** submit your application ** the positions are to be fulfilled immediately and ideally before the spring 2016 semester. prospective candidates should submit their application by e-mail to the following address by 30 september 2015: prof. dr. kostas alexis dept. of computer science engineering ms-171 university of nevada, reno e-mail: kalexis at unr.edu www-unr: http://www.unr.edu/cse/people/faculty/alexis www-personal: http://www.kostas-alexis.com please include: * a letter of motivation describing your skills and plans * your current cv * a list of three references together with contact information * possible publications or any project description you consider relevant happen that you have any question, please do not hesitate to contact us. ----- kostas alexis -- view this message in context: http://robotics-worldwide.1046236.n5.nabble.com/jobs-phd-openings-in-autonomy-for-aerial-robotics-at-the-university-of-nevada-reno-tp5711961.html sent from the robotics-worldwide mailing list archive at nabble.com."
